parameter_id,IMPC_EYE_016_001
parameter_name,Lens
gene_symbol,Atf3
analysis_id,3xiql2p0560409b
mouse_life_stage,Early adult
gene_accession_id,MGI:109384
pvalue,0.3306718
mouse_strain,C57BL
