mouse_life_stage,Late adult
parameter_name,Iris/Pupil
pvalue,0.7695485
mouse_strain,C56BL
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
analysis_id,33nx5yn96j30091
parameter_id,IMPC_EYE_010_001
