parameter_id,IMPC_IMM_073_001
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,cDCs CD11b Type
gene_symbol,Dnaaf9
pvalue,0.3928874
analysis_id,jaf781dmlbz2036
gene_accession_id,MGI:1923029
