pvalue,0.4426576
gene_symbol,Mecom
mouse_strain,C3H
parameter_id,IMPC_IMM_050_001
mouse_life_stage,Early adult
gene_accession_id,MGI:95457
parameter_name,Neutrophils
analysis_id,ur1bek78e5fe03f
