parameter_id,IMPC_XRY_067_001
parameter_name,Caudal processes
gene_symbol,Snap23
gene_accession_id,MGI:109356
mouse_life_stage,Late adult
analysis_id,6155x2d5b9e02v7
pvalue,0.353095
mouse_strain,C57BL
