pvalue,0.8845355
mouse_life_stage,Early adult
analysis_id,75uj5ezwyc47p5t
parameter_name,CV
mouse_strain,C57BL
gene_symbol,Kdm5b
parameter_id,IMPC_ECG_003_001
gene_accession_id,MGI:1922855
