pvalue,0.9793304
gene_accession_id,MGI:1915325
parameter_name,Total ab T cells - % of CD45+
gene_symbol,Lurap1
mouse_life_stage,Early adult
parameter_id,MGP_MLN_063_001
mouse_strain,C57BL
analysis_id,64j69lo5g758247
