mouse_life_stage,Middle aged adult
mouse_strain,C57BL
gene_accession_id,MGI:2446186
gene_symbol,Lpgat1
parameter_id,UCD_OWT_003_001
pvalue,0.05013556
analysis_id,31i57s40728n12t
parameter_name,Spleen weight
