parameter_id,IMPC_EYE_024_001
gene_accession_id,MGI:1345282
parameter_name,Retinal Blood Vessels
mouse_life_stage,Middle aged adult
gene_symbol,Slc30a4
mouse_strain,C57BL
analysis_id,eyb988vhj0z8o4x
pvalue,0.6321167
