parameter_id,JAX_OFD_017_001
pvalue,0.6372176
parameter_name,Center average speed
mouse_life_stage,Early adult
analysis_id,720sl918q0p88u6
gene_symbol,Kdm4c
gene_accession_id,MGI:1924054
mouse_strain,C57BL
