parameter_id,IMPC_HEM_003_001
gene_symbol,Bmp7
mouse_strain,C57BL
gene_accession_id,MGI:103302
parameter_name,Hemoglobin
mouse_life_stage,Early adult
pvalue,0.954227
analysis_id,2vh4qb0bt84sju6
