parameter_id,IMPC_CSD_007_001
gene_accession_id,MGI:2448481
mouse_strain,C57BL
analysis_id,ey1ip2eb2h4eogp
parameter_name,Coat - color - abdomen
pvalue,0.8341373
gene_symbol,Mgst2
mouse_life_stage,Early adult
