parameter_id,IMPC_ECG_004_001
gene_accession_id,MGI:107414
pvalue,0.3220753
gene_symbol,Tnfsf10
parameter_name,RR
mouse_life_stage,Early adult
analysis_id,49ra7onxz212901
mouse_strain,C57BL
