parameter_id,MGP_MLN_071_001
mouse_life_stage,Early adult
mouse_strain,129SV
gene_symbol,Zmynd8
analysis_id,t84u07mwt6pq775
pvalue,0.1472515
gene_accession_id,MGI:1918025
parameter_name,Resting Treg cells - % of CD45+
