gene_symbol,Lpgat1
pvalue,0.2064418
parameter_id,HRWLLA_GRS_010_001
analysis_id,013kzcmlnj59pe9
parameter_name,Forelimb grip strength normalised against body weight
gene_accession_id,MGI:2446186
mouse_life_stage,Late adult
mouse_strain,C57BL
