pvalue,0.3410391
analysis_id,yg3e48990ir88l1
gene_symbol,Slc30a4
parameter_id,IMPC_FEA_003_001
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_name,Conditioning Baseline % Freezing Time
gene_accession_id,MGI:1345282
