parameter_id,M-G-P_007_001_008
parameter_name,Periphery - Permanence Time
gene_accession_id,MGI:2385884
gene_symbol,Ddx27
mouse_strain,129SV
mouse_life_stage,Early adult
pvalue,0.3134063
analysis_id,17sv4q7b33y5056
