parameter_id,ESLIM_004_001_701
mouse_life_stage,Early adult
analysis_id,1d6r44e82284m72
gene_symbol,Ppm1j
pvalue,0.9737417
parameter_name,Glucose response AUC
gene_accession_id,MGI:1919137
mouse_strain,C57BL
