parameter_id,IMPC_HEM_039_001
mouse_strain,C57BL
gene_symbol,Arpc2
analysis_id,982140th857vf8y
parameter_name,Large Unstained Cell (LUC) count
pvalue,0.6744075
mouse_life_stage,Early adult
gene_accession_id,MGI:1923959
