Mouse_strain,C57BL
parameter_id,IMPC_GEL_033_001
parameter_name,Tail bud morphology
Analysis_id,8c2949lw0cnp1ez
Mouse_life_stage,E15.5
gene_accession_id,MGI:2444554
gene_symbol,Mapkap1
Pvalue,0.6150976
