mouse_strain,C57BL
parameter_name,Periphery average speed
gene_accession_id,MGI:1344367
gene_symbol,Grem2
parameter_id,IMPC_OFD_013_001
pvalue,0.9228597
mouse_life_stage,Early adult
analysis_id,z2m050157s2d3pm
