parameter_id,IMPC_GEL_029_001
gene_symbol,Opn3
parameter_name,Midbrain
analysis_id,1h522rwdu9hp7ic
pvalue,0.9284901
gene_accession_id,MGI:1338022
mouse_strain,C57BL
mouse_life_stage,Early adult
