mouse_life_stage,E12.5
parameter_id,IMPC_ACS_036_001
gene_accession_id,MGI:97838
mouse_strain,C57BL
analysis_id,n8eu1038x78ti47
parameter_name,% Pre-pulse inhibition - PPI4
gene_symbol,Eprs1
pvalue,0.2084878
