pvalue,0.1314759
gene_accession_id,MGI:2446186
analysis_id,4593qw54q63n2tq
gene_symbol,Lpgat1
parameter_id,IMPC_IMM_064_001
mouse_life_stage,Middle aged adult
parameter_name,B1B Cells
mouse_strain,C57BL
