pvalue,0.3451974
mouse_strain,129SV
gene_accession_id,MGI:104848
gene_symbol,Inpp1
parameter_name,Lean mass
parameter_id,IMPC_DXA_003_001
analysis_id,sbthyt0y720209q
mouse_life_stage,Early adult
