mouse_life_stage,Late adult
analysis_id,s6rr489hqr17iu2
gene_symbol,Nucks1
parameter_name,Response amplitude - S
mouse_strain,C57BL
gene_accession_id,MGI:1934811
pvalue,0.380701
parameter_id,IMPC_ACS_006_001
