parameter_id,JAX_OFD_016_001
gene_accession_id,MGI:1915524
mouse_life_stage,Early adult
pvalue,0.7801315
parameter_name,Center permanence time
analysis_id,20pdwywcg117x36
mouse_strain,C57BL
gene_symbol,Toporsl
