gene_symbol,Slc45a3
analysis_id,9ijwms4tdc9y57d
mouse_strain,C57BL
gene_accession_id,MGI:1922082
parameter_name,B2B Cells
pvalue,0.4014745
parameter_id,IMPC_IMM_065_001
mouse_life_stage,Early adult
