parameter_id,IMPC_XRY_033_001
mouse_strain,C57BL
parameter_name,Tibia length
mouse_life_stage,Early adult
gene_accession_id,MGI:1915524
pvalue,0.7060695
analysis_id,lg2a93cx18p9qvv
gene_symbol,Toporsl
