pvalue,0.9162576
parameter_name,Right total retinal thickness
parameter_id,IMPC_EYE_062_001
gene_accession_id,MGI:1919949
analysis_id,u0k4dy567wyl86y
gene_symbol,Lime1
mouse_strain,C57BL
mouse_life_stage,Early adult
