gene_symbol,Tnfsf10
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:107414
analysis_id,6r144065gw361yy
parameter_id,MGP_IMM_079_001
pvalue,0.5138677
parameter_name,KLRG1+ Treg cells - % of CD45+
