pvalue,0.1123328
parameter_id,IMPC_GEP_084_001
parameter_name,Limb morphology
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1914309
analysis_id,9n47v90r0k4aa57
gene_symbol,Ola1
