parameter_id,IMPC_OFD_020_001
mouse_strain,C57BL
gene_symbol,Hnf4a
mouse_life_stage,Late adult
parameter_name,Distance travelled - total
analysis_id,5bo3f380lf5m7l8
pvalue,0.5344086
gene_accession_id,MGI:109128
