gene_symbol,Slc2a8
pvalue,0.8355296
parameter_name,Percent time in dark
analysis_id,02g32x6p2ff2rwr
parameter_id,JAX_LDT_008_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1860103
