parameter_id,IMPC_XRY_027_001
mouse_life_stage,Early adult
gene_accession_id,MGI:95576
pvalue,0.4482038
analysis_id,m6f68aad6pku137
gene_symbol,Fpgs
parameter_name,Joints
mouse_strain,C57BL
