parameter_id,IMPC_IMM_032_001
gene_accession_id,MGI:1332236
gene_symbol,Cds2
analysis_id,9r750ycsx88tk39
mouse_strain,129SV
mouse_life_stage,Early adult
pvalue,0.7775426
parameter_name,CD8 CD44+CD62L- T cells
