gene_symbol,Slc30a4
parameter_name,Follicular B Cells (CD21/35+)
analysis_id,70168362u1p14b4
parameter_id,IMPC_IMM_067_001
gene_accession_id,MGI:1345282
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.1204989
