gene_accession_id,MGI:1917810
gene_symbol,Wars2
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,MGP_MLN_072_001
pvalue,0.8272716
parameter_name,KLRG1+ Treg cells - % of CD45+
analysis_id,0yfk733g4p3w493
