parameter_id,MGP_PBI_008_001
parameter_name,CD4+ CD25+ alpha beta regulatory T cell percentage
analysis_id,bw516oerehpn1v8
mouse_strain,C57BL
pvalue,0.7178037
mouse_life_stage,Early adult
gene_accession_id,MGI:1914256
gene_symbol,Cisd2
