parameter_id,IMPC_XRY_067_001
gene_accession_id,MGI:1336200
mouse_life_stage,Late adult
mouse_strain,C57BL
analysis_id,3z2i8425b49182y
pvalue,0.9813228
gene_symbol,Hpca
parameter_name,Caudal processes
