parameter_id,IMPC_IMM_004_002
gene_symbol,Ola1
pvalue,0.9709825
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
mouse_life_stage,Early adult
analysis_id,0302grz7v77tx8x
mouse_strain,C57BL
gene_accession_id,MGI:1914309
