parameter_id,IMPC_GEL_060_001
pvalue,0.2907968
gene_symbol,Ints7
analysis_id,p68g9fht65p37bf
mouse_life_stage,E9.5
parameter_name,Neural tube morphology
gene_accession_id,MGI:1924315
mouse_strain,C57BL
