mouse_strain,C57BL
parameter_id,IMPC_ECG_008_001
parameter_name,ST
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
mouse_life_stage,Middle aged adult
analysis_id,8i505p64t1888a7
pvalue,0.3105891
