mouse_strain,C57BL
parameter_name,PP3 + pulse startle magnitude
gene_symbol,Gja10
gene_accession_id,MGI:1339969
pvalue,0.7703747
mouse_life_stage,Early adult
parameter_id,ESLIM_011_001_009
analysis_id,3069158m2484s2v
