parameter_id,MGP_PBI_008_001
gene_symbol,Psmd14
analysis_id,jt50qdxv61aj77h
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1913284
parameter_name,CD4+ CD25+ alpha beta regulatory T cell percentage
pvalue,0.2894212
