parameter_id,MGP_MLN_001_001
analysis_id,bhqu5678um39114
mouse_strain,C57BL
parameter_name,Total T cells - % of CD45+
pvalue,0.5675286
mouse_life_stage,Early adult
gene_accession_id,MGI:1922855
gene_symbol,Kdm5b
