mouse_strain,C55BL
gene_accession_id,MGI:1913396
gene_symbol,Maco1
mouse_life_stage,Early adult
pvalue,0.5128039
parameter_id,ESLIM_007_001_010
parameter_name,Centre distance travelled
analysis_id,06a9lu8547h5596
