parameter_id,M-G-P_009_001_003
analysis_id,v7xe9913f955d56
pvalue,0.9270959
gene_accession_id,MGI:1915087
parameter_name,Body weight
mouse_life_stage,E12.5
mouse_strain,C57BL
gene_symbol,Tiprl
