parameter_id,MGP_IMM_066_001
mouse_strain,C57BL
gene_symbol,Casq1
gene_accession_id,MGI:1309468
analysis_id,w41hl6n011r0a20
pvalue,0.7093459
parameter_name,CD11b-high cDC - % of cDC
mouse_life_stage,Early adult
