parameter_id,IMPC_CBC_018_001
gene_symbol,Trim46
parameter_name,Glucose
gene_accession_id,MGI:2673000
mouse_life_stage,Early adult
pvalue,0.2528851
analysis_id,f90m8868n1zyd11
mouse_strain,C57BL
