gene_symbol,Slc39a10
pvalue,0.9167127
parameter_id,IMPC_CSD_030_001
analysis_id,4la72h155z4358q
gene_accession_id,MGI:1914515
mouse_life_stage,Early adult
parameter_name,Tremor
mouse_strain,C57BL
