mouse_strain,C57BL
analysis_id,t64qnao413hpbrb
gene_accession_id,MGI:1921688
parameter_id,IMPC_ECH_018_001
gene_symbol,Clvs1
pvalue,0.4432014
mouse_life_stage,Early adult
parameter_name,Respiration Rate
