mouse_strain,C57BL
gene_accession_id,MGI:109128
parameter_id,IMPC_HEM_031_001
mouse_life_stage,Early adult
analysis_id,60af73s6j5mp745
parameter_name,Lymphocyte differential count
gene_symbol,Hnf4a
pvalue,0.5481567
