parameter_id,ESLIM_011_001_002
mouse_life_stage,Early adult
gene_symbol,Col6a3
gene_accession_id,MGI:88461
parameter_name,PP1 startle magnitude
mouse_strain,C57BL
analysis_id,bo2396e5g920436
pvalue,0.1683576
