mouse_strain,C57BL
analysis_id,yai8h17gnm90q8l
parameter_name,Eye
pvalue,0.4276783
parameter_id,M-G-P_013_001_001
gene_symbol,Bmi1
mouse_life_stage,E12.5
gene_accession_id,MGI:88174
