mouse_strain,C57BL
parameter_id,ESLIM_021_001_005
mouse_life_stage,Late adult
pvalue,0.2317462
gene_accession_id,MGI:2446186
gene_symbol,Lpgat1
parameter_name,HDL-cholesterol
analysis_id,g78m4821truz275
