parameter_id,IMPC_CSD_016_001
gene_accession_id,MGI:1913506
analysis_id,phliwryf59320hw
gene_symbol,Ssr2
pvalue,0.9378393
mouse_life_stage,Early adult
parameter_name,Coat - hair texture / appearance - abdomen
mouse_strain,C57BL
