parameter_id,IMPC_ACS_034_001
gene_symbol,Tiprl
gene_accession_id,MGI:1915087
analysis_id,k2nyj15bgwmh9fb
parameter_name,% Pre-pulse inhibition - PPI2
pvalue,0.8617764
mouse_strain,C57BL
mouse_life_stage,E12.5
