parameter_id,M-G-P_007_001_008
gene_accession_id,MGI:1914836
mouse_strain,C57BL
pvalue,0.125876
gene_symbol,Ubxn11
mouse_life_stage,Early adult
parameter_name,Periphery - Permanence Time
analysis_id,j868z19p82648b0
