mouse_life_stage,E9.5
gene_accession_id,MGI:1913483
analysis_id,66u93jb670l3c76
mouse_strain,C57BL
pvalue,0.2296052
parameter_name,CD8+ alpha beta T cell percentage
parameter_id,MGP_PBI_004_001
gene_symbol,Dmap1
