mouse_life_stage,Early adult
gene_accession_id,MGI:108072
mouse_strain,C57BL
parameter_id,MGP_IMM_110_001
pvalue,0.5014651
parameter_name,Transitional 1 B cells - % of CD45+
analysis_id,924l68ho0prh6bu
gene_symbol,Traf6
