mouse_life_stage,E12.5
parameter_id,IMPC_DXA_009_001
mouse_strain,C57BL
gene_accession_id,MGI:88174
gene_symbol,Bmi1
parameter_name,Fat/Body weight
pvalue,0.1269166
analysis_id,b1oejgfj7b1em9h
