mouse_life_stage,E9.5
gene_accession_id,MGI:3026886
mouse_strain,C57BL
parameter_id,MGP_MLN_071_001
parameter_name,Resting Treg cells - % of CD45+
gene_symbol,Cdin1
pvalue,0.555524
analysis_id,fff7ao0e57qqii0
