mouse_life_stage,E12.5
parameter_name,Periphery distance travelled
gene_symbol,Mapkap1
gene_accession_id,MGI:2444554
pvalue,0.4587423
analysis_id,7771o48jg6n4e1m
parameter_id,HRWLLA_OFD_010_001
mouse_strain,C58BL
